date,data
2018/04/20,"[0.0933523922764228, 0.101698, 0.120274, 0, 0, 0.168036, 0, 0, 0, 0, 0, 0, 0, 0, 0.265158, 0, 0, 0.312864, 0, 0, 0.371431, 0.402292, 2.567831, 0, 0, 0, 0, 0, 0, 0, 1.428019, 1.214445, 1.47662, 1.440209, 0.996021, 1.122678, 0.0, 19.0]"
2018/04/22,"[0.0933523922764228, 0.350831, 0.460145, 0, 0, 0.689427, 0, 0, 0, 0, 0, 0, 0, 0, 0.992321, 0, 0, 1.060662, 0, 0, 1.106697, 1.079186, 3.624523, 0, 0, 0, 0, 0, 0, 0, 1.432357, 0.936491, 1.285221, 1.484928, 0.704079, 1.122678, 0.0, 6.0]"
2018/04/23,"[0.250534, 0.366213, 0.442535, 0, 0, 0.622001, 0, 0, 0, 0, 0, 0, 0, 0, 0.927836, 0, 0, 1.074538, 0, 0, 1.234475, 0.6794867085620182, 4.54729, 0, 0, 0, 0, 0, 0, 0, 1.315383, 1.029532, 1.28629, 1.348451, 0.947006, 1.122678, 1.0, 1.0]"
2018/04/25,"[0.0933523922764228, 0.139064, 0.175327, 0, 0, 0.250507, 0, 0, 0, 0, 0, 0, 0, 0, 0.392695, 0, 0, 0.459454, 0, 0, 0.537774, 0.566083, 3.199098, 0, 0, 0, 0, 0, 0, 0, 1.435646, 1.132057, 1.442642, 1.465999, 0.818808, 1.122678, 0.0, 1.0]"
2018/04/26,"[0.0933523922764228, 0.159217, 0.19678, 0, 0, 0.286274, 0, 0, 0, 0, 0, 0, 0, 0, 0.449511, 0, 0, 0.525655, 0, 0, 0.613042, 0.655841, 3.255545, 0, 0, 0, 0, 0, 0, 0, 1.461851, 1.118762, 1.446216, 1.500871, 0.887191, 1.122678, 0.0, 20.0]"
2018/05/30,"[0.0933523922764228, 0.111234, 0.195208, 0, 0, 0.365751, 0, 0, 0, 0, 0, 0, 0, 0, 0.616868, 0, 0, 0.726181, 0, 0, 0.843534, 0.901894, 5.158446, 0, 0, 0, 0, 0, 0, 0, 2.015855, 1.153471, 1.673191, 2.186952, 0.868966, 1.122678, 0.0, 3.0]"
2018/05/31,"[0.0933523922764228, 0.145362, 0.188474, 0, 0, 0.286979, 0, 0, 0, 0, 0, 0, 0, 0, 0.446673, 0, 0, 0.520733, 0, 0, 0.595745, 0.652647, 4.266086, 0, 0, 0, 0, 0, 0, 0, 1.55225, 1.045038, 1.431191, 1.628192, 0.881362, 1.122678, 0.0, 6.0]"
2018/06/03,"[0.0933523922764228, 0.116608, 0.169596, 0, 0, 0.278153, 0, 0, 0, 0, 0, 0, 0, 0, 0.44441, 0, 0, 0.515884, 0, 0, 0.592541, 0.641706, 5.254391, 0, 0, 0, 0, 0, 0, 0, 1.817971, 1.112168, 1.588085, 1.944316, 0.906909, 1.122678, 0.0, 8.0]"
2018/06/04,"[0.0933523922764228, 0.072938, 0.117471, 0, 0, 0.228501, 0, 0, 0, 0, 0, 0, 0, 0, 0.404148, 0, 0, 0.493023, 0, 0, 0.584845, 0.655921, 4.672398, 0, 0, 0, 0, 0, 0, 0, 2.215663, 1.282723, 1.843805, 2.365991, 1.081719, 1.122678, 0.0, 8.0]"
2018/06/05,"[0.0933523922764228, 0.093824, 0.09753, 0, 0, 0.202258, 0, 0, 0, 0, 0, 0, 0, 0, 0.367489, 0, 0, 0.451725, 0, 0, 0.546541, 0.628556, 4.894671, 0, 0, 0, 0, 0, 0, 0, 2.639806, 1.534812, 2.094548, 2.862166, 1.29802, 1.122678, 0.0, 6.0]"
2018/06/06,"[0.0933523922764228, 0.037267, 0.049113, 0, 0, 0.079096, 0, 0, 0, 0, 0, 0, 0, 0, 0.136466, 0, 0, 0.166424, 0, 0, 0.216286, 0.244299, 4.839808, 0, 0, 0, 0, 0, 0, 0, 2.111021, 1.543258, 1.87874, 2.232347, 1.248505, 1.122678, 0.0, 4.0]"
2018/06/08,"[0.0933523922764228, 0.02593, 0.028433, 0, 0, 0.034857, 0, 0, 0, 0, 0, 0, 0, 0, 0.050649, 0, 0, 0.057728, 0, 0, 0.068206, 0.076993, 4.739026, 0, 0, 0, 0, 0, 0, 0, 1.070379, 1.076186, 1.189661, 1.058137, 1.119086, 1.122678, 0.0, 1.0]"
2018/06/09,"[0.0933523922764228, 0.187905298245614, -0.007536, 0, 0, 0.02697, 0, 0, 0, 0, 0, 0, 0, 0, 0.075597, 0, 0, 0.094743, 0, 0, 0.132493, 0.151232, 4.410941, 0, 0, 0, 0, 0, 0, 0, 3.045506, 2.000114, 3.045506, 3.479992, 1.78718, 1.122678, 0.0, 0.0]"
2018/06/12,"[0.0933523922764228, 0.187905298245614, 0.044996, 0, 0, 0.094886, 0, 0, 0, 0, 0, 0, 0, 0, 0.172698, 0, 0, 0.214084, 0, 0, 0.278899, 0.316273, 2.86056, 0, 0, 0, 0, 0, 0, 0, 2.514273, 1.647103, 1.992191, 2.475104, 1.375585, 1.122678, 0.0, 0.0]"
2018/06/16,"[0.0933523922764228, 0.026312, 0.052425, 0, 0, 0.111626, 0, 0, 0, 0, 0, 0, 0, 0, 0.204513, 0, 0, 0.254313, 0, 0, 0.309675, 0.354625, 3.418863, 0, 0, 0, 0, 0, 0, 0, 2.303322, 1.494245, 1.935697, 2.464237, 1.289543, 1.122678, 0.0, 3.0]"
2018/06/17,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, -0.004479, 0, 0, 0, 0, 0, 0, 0, 0, 0.045202, 0, 0, 0.065965, 0, 0, 0.106292, 0.134765, 5.713816, 0, 0, 0, 0, 0, 0, 0, 2.907172, 3.095364, 2.907172, 1.3675164480932207, 2.800553, 1.122678, 0.0, 0.0]"
2018/06/18,"[0.019333, 0.047704, 0.06307, 0, 0, 0.095826, 0, 0, 0, 0, 0, 0, 0, 0, 0.148033, 0, 0, 0.168515, 0, 0, 0.189975, 0.203445, 4.932162, 0, 0, 0, 0, 0, 0, 0, 1.537336, 0.93082, 1.394617, 1.638593, 0.768067, 1.122678, 2.0, 2.0]"
2018/06/19,"[0.011805, 0.0277, 0.030751, 0, 0, 0.042752, 0, 0, 0, 0, 0, 0, 0, 0, 0.06372, 0, 0, 0.073509, 0, 0, 0.089926, 0.104751, 5.725771, 0, 0, 0, 0, 0, 0, 0, 1.295102, 1.246876, 1.276697, 1.327581, 1.375106, 1.122678, 1.0, 1.0]"
2018/06/22,"[0.0933523922764228, -0.003418, 0.014371, 0, 0, 0.045453, 0, 0, 0, 0, 0, 0, 0, 0, 0.099372, 0, 0, 0.126145, 0, 0, 0.175049, 0.203595, 5.837171, 0, 0, 0, 0, 0, 0, 0, 3.261494, 2.052648, 2.43322, 3.032743, 1.882607, 1.122678, 0.0, 2.0]"
2018/06/23,"[0.033765, 0.056479, 0.080549, 0, 0, 0.121596, 0, 0, 0, 0, 0, 0, 0, 0, 0.196819, 0, 0, 0.237356, 0, 0, 0.300795, 0.334643, 5.482056, 0, 0, 0, 0, 0, 0, 0, 1.598182, 1.533573, 1.569225, 1.627167, 1.348304, 1.122678, 1.0, 1.0]"
2018/06/24,"[0.011919, 0.042142, 0.061949, 0, 0, 0.104546, 0, 0, 0, 0, 0, 0, 0, 0, 0.170884, 0, 0, 0.209633, 0, 0, 0.251289, 0.27995, 5.215378, 0, 0, 0, 0, 0, 0, 0, 1.782104, 1.389489, 1.626739, 1.842138, 1.128901, 1.122678, 1.0, 1.0]"
2018/06/25,"[0.0933523922764228, 0.063662, 0.09587, 0, 0, 0.177648, 0, 0, 0, 0, 0, 0, 0, 0, 0.311431, 0, 0, 0.367763, 0, 0, 0.441086, 0.484785, 5.073056, 0, 0, 0, 0, 0, 0, 0, 2.150762, 1.370939, 1.838191, 2.282828, 1.140025, 1.122678, 0.0, 13.0]"
2018/06/26,"[0.0933523922764228, 0.154496, 0.186197, 0, 0, 0.320391, 0, 0, 0, 0, 0, 0, 0, 0, 0.511672, 0, 0, 0.594339, 0, 0, 0.679977, 0.759118, 4.311596, 0, 0, 0, 0, 0, 0, 0, 2.110683, 1.188915, 1.699614, 2.087542, 0.956048, 1.122678, 0.0, 7.0]"
2018/06/27,"[0.0933523922764228, 0.187905298245614, 0.123302, 0, 0, 0.205838, 0, 0, 0, 0, 0, 0, 0, 0, 0.346829, 0, 0, 0.419436, 0, 0, 0.503508, 0.540141, 4.608834, 0, 0, 0, 0, 0, 0, 0, 2.073417, 1.404789, 1.785557, 2.208352, 1.143039, 1.122678, 0.0, 0.0]"
2018/06/28,"[0.0933523922764228, 0.187905298245614, 0.078026, 0, 0, 0.13746, 0, 0, 0, 0, 0, 0, 0, 0, 0.242314, 0, 0, 0.296411, 0, 0, 0.367074, 0.359966, 4.414647, 0, 0, 0, 0, 0, 0, 0, 2.25084, 1.619133, 1.978424, 2.191065, 1.40652, 1.122678, 0.0, 0.0]"
2018/06/29,"[0.0933523922764228, 0.187905298245614, 0.087518, 0, 0, 0.157963, 0, 0, 0, 0, 0, 0, 0, 0, 0.288246, 0, 0, 0.358237, 0, 0, 0.44625, 0.483446, 4.849035, 0, 0, 0, 0, 0, 0, 0, 2.197704, 1.634991, 2.004892, 2.302848, 1.400752, 1.122678, 0.0, 0.0]"
2018/06/30,"[0.0933523922764228, 0.187905298245614, 0.136163, 0, 0, 0.261753, 0, 0, 0, 0, 0, 0, 0, 0, 0.469047, 0, 0, 0.569586, 0, 0, 0.68681, 0.803202, 5.374946, 0, 0, 0, 0, 0, 0, 0, 2.303508, 1.443672, 1.937915, 2.481572, 1.206165, 1.122678, 0.0, 0.0]"
2018/07/01,"[0.0933523922764228, 0.187905298245614, 0.062272, 0, 0, 0.122035, 0, 0, 0, 0, 0, 0, 0, 0, 0.234556, 0, 0, 0.291005, 0, 0, 0.367572, 0.419245, 4.997142, 0, 0, 0, 0, 0, 0, 0, 2.391985, 1.661368, 2.100325, 2.549417, 1.467236, 1.122678, 0.0, 0.0]"
2018/07/07,"[0.0933523922764228, 0.187905298245614, 0.046243, 0, 0, 0.085546, 0, 0, 0, 0, 0, 0, 0, 0, 0.163405, 0, 0, 0.2082, 0, 0, 0.268607, 0.310381, 5.726069, 0, 0, 0, 0, 0, 0, 0, 2.250863, 1.801124, 2.105169, 2.334547, 1.566583, 1.122678, 0.0, 0.0]"
2018/07/08,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.071009, 0, 0, 0.089703, 0, 0, 0.115191, 0.134518, 4.649155, 0, 0, 0, 0, 0, 0, 0, 1.874691, 1.82195, 1.874691, 1.3675164480932207, 1.634655, 1.122678, 0.0, 0.0]"
2018/07/21,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.03288, 0, 0, 0.052197, 0, 0, 0.087747, 0.107139, 5.448188, 0, 0, 0, 0, 0, 0, 0, 3.544882, 3.545031, 3.544882, 1.3675164480932207, 2.830929, 1.122678, 0.0, 0.0]"
2018/07/22,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.085226, 0, 0, 0.098831, 0, 0, 0.12663, 0.140478, 5.410523, 0, 0, 0, 0, 0, 0, 0, 1.364699, 1.46051, 1.364699, 1.3675164480932207, 1.584165, 1.122678, 0.0, 0.0]"
2018/07/24,"[0.0933523922764228, 0.257236, 0.348737, 0, 0, 0.538245, 0, 0, 0, 0, 0, 0, 0, 0, 0.823193, 0, 0, 0.948686, 0, 0, 1.081365, 1.147268, 5.430972, 0, 0, 0, 0, 0, 0, 0, 1.541278, 1.019341, 1.380751, 1.632472, 0.776134, 1.122678, 0.0, 11.0]"
2018/07/25,"[0.0933523922764228, 0.080291, 0.114252, 0, 0, 0.187127, 0, 0, 0, 0, 0, 0, 0, 0, 0.310158, 0, 0, 0.369174, 0, 0, 0.437992, 0.47283, 5.41542, 0, 0, 0, 0, 0, 0, 0, 1.776787, 1.300288, 1.628248, 1.866481, 1.066146, 1.122678, 0.0, 13.0]"
2018/07/29,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.129902, 0, 0, 0, 0, 0, 0, 0, 0, 0.243817, 0, 0, 0.301919, 0, 0, 0.377714, 0.422227, 4.170862, 0, 0, 0, 0, 0, 0, 0, 2.080797, 1.637264, 2.080797, 2.213227, 1.365721, 1.122678, 0.0, 0.0]"
2018/07/30,"[0.0933523922764228, 0.145478, 0.210292, 0, 0, 0.35202, 0, 0, 0, 0, 0, 0, 0, 0, 0.59171, 0, 0, 0.707234, 0, 0, 0.856224, 0.928421, 4.43902, 0, 0, 0, 0, 0, 0, 0, 1.791564, 1.280164, 1.648735, 1.879237, 0.970362, 1.122678, 0.0, 4.0]"
2018/07/31,"[0.0933523922764228, 0.06838, 0.110223, 0, 0, 0.201375, 0, 0, 0, 0, 0, 0, 0, 0, 0.35904, 0, 0, 0.437204, 0, 0, 0.53179, 0.583125, 4.607654, 0, 0, 0, 0, 0, 0, 0, 2.045823, 1.416698, 1.835813, 2.162523, 1.180834, 1.122678, 0.0, 16.0]"
2018/08/01,"[0.0933523922764228, 0.121841, 0.163933, 0, 0, 0.256941, 0, 0, 0, 0, 0, 0, 0, 0, 0.4238, 0, 0, 0.508506, 0, 0, 0.626244, 0.689604, 5.486814, 0, 0, 0, 0, 0, 0, 0, 1.675367, 1.410462, 1.606721, 1.728643, 1.195112, 1.122678, 0.0, 1.0]"
2018/08/03,"[0.0933523922764228, 0.068437, 0.091496, 0, 0, 0.143504, 0, 0, 0, 0, 0, 0, 0, 0, 0.240268, 0, 0, 0.29068, 0, 0, 0.358998, 0.399694, 5.227999, 0, 0, 0, 0, 0, 0, 0, 1.915662, 1.495036, 1.768705, 2.001993, 1.277848, 1.122678, 0.0, 12.0]"
2018/08/04,"[0.0933523922764228, 0.027383, 0.032173, 0, 0, 0.062305, 0, 0, 0, 0, 0, 0, 0, 0, 0.138809, 0, 0, 0.185153, 0, 0, 0.257625, 0.309216, 5.375666, 0, 0, 0, 0, 0, 0, 0, 3.199976, 2.442025, 3.093752, 3.080175, 2.13977, 1.122678, 0.0, 1.0]"
2018/08/05,"[0.0933523922764228, 0.061013, 0.079596, 0, 0, 0.136261, 0, 0, 0, 0, 0, 0, 0, 0, 0.244555, 0, 0, 0.303883, 0, 0, 0.397116, 0.458349, 5.660451, 0, 0, 0, 0, 0, 0, 0, 2.213737, 1.736488, 1.977746, 2.108367, 1.554337, 1.122678, 0.0, 8.0]"
2018/08/06,"[0.0933523922764228, 0.017593, 0.043097, 0, 0, 0.095136, 0, 0, 0, 0, 0, 0, 0, 0, 0.188646, 0, 0, 0.237926, 0, 0, 0.310419, 0.356434, 4.543318, 0, 0, 0, 0, 0, 0, 0, 2.518741, 1.857524, 2.194386, 2.690333, 1.704063, 1.122678, 0.0, 8.0]"
2018/08/07,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.195431, 0, 0, 0.236433, 0, 0, 0.285412, 0.312857, 3.635155, 0, 0, 0, 0, 0, 0, 0, 1.697264, 1.618064, 1.697264, 1.3675164480932207, 1.331621, 1.122678, 0.0, 0.0]"
2018/08/08,"[0.0933523922764228, 0.187905298245614, 0.054222, 0, 0, 0.106706, 0, 0, 0, 0, 0, 0, 0, 0, 0.204891, 0, 0, 0.255725, 0, 0, 0.318692, 0.354257, 4.111184, 0, 0, 0, 0, 0, 0, 0, 2.475613, 1.625346, 2.142716, 2.616357, 1.314226, 1.122678, 0.0, 0.0]"
2018/08/09,"[0.0933523922764228, 0.187905298245614, 0.293429, 0, 0, 0.482927, 0, 0, 0, 0, 0, 0, 0, 0, 0.767616, 0, 0, 0.894111, 0, 0, 1.023263, 1.116376, 4.207297, 0, 0, 0, 0, 0, 0, 0, 1.773639, 1.140884, 1.584389, 1.880708, 0.874407, 1.122678, 0.0, 0.0]"
2018/08/10,"[0.0933523922764228, 0.187905298245614, 0.171737, 0, 0, 0.320091, 0, 0, 0, 0, 0, 0, 0, 0, 0.561816, 0, 0, 0.683635, 0, 0, 0.815696, 0.900335, 4.574971, 0, 0, 0, 0, 0, 0, 0, 2.033991, 1.348789, 1.794468, 2.156111, 1.080239, 1.122678, 0.0, 0.0]"
2018/08/11,"[0.027928, 0.187905298245614, 0.243324, 0, 0, 0.420477, 0, 0, 0, 0, 0, 0, 0, 0, 0.682149, 0, 0, 0.794633, 0, 0, 0.912039, 0.964349, 4.764049, 0, 0, 0, 0, 0, 0, 0, 1.753136, 1.053965, 1.515854, 1.88114, 0.769389, 1.122678, 5.0, 0.0]"
2018/08/17,"[0.021342, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.163977, 0, 0, 0.207815, 0, 0, 0.265249, 0.302691, 4.991664, 0, 0, 0, 0, 0, 0, 0, 1.855886, 1.81063, 1.855886, 1.3675164480932207, 1.541094, 1.122678, 1.0, 0.0]"
2018/08/18,"[0.101765, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.527806, 0, 0, 0.59042, 0, 0, 0.658383, 0.683196, 5.312151, 0, 0, 0, 0, 0, 0, 0, 0.860615, 0.798451, 0.860615, 1.3675164480932207, 0.577109, 1.122678, 3.0, 0.0]"
2018/08/19,"[0.045398, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.222546, 0, 0, 0.254802, 0, 0, 0.299918, 0.329945, 5.693971, 0, 0, 0, 0, 0, 0, 0, 1.038238, 1.078321, 1.038238, 1.3675164480932207, 1.009029, 1.122678, 1.0, 0.0]"
2018/08/21,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.323643, 0, 0, 0.403181, 0, 0, 0.490813, 0.548191, 5.459563, 0, 0, 0, 0, 0, 0, 0, 1.73513, 1.538626, 1.73513, 1.3675164480932207, 1.226199, 1.122678, 0.0, 0.0]"
2018/08/22,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.173074, 0, 0, 0.208313, 0, 0, 0.257175, 0.279376, 5.302462, 0, 0, 0, 0, 0, 0, 0, 1.563197, 1.581582, 1.563197, 1.3675164480932207, 1.27393, 1.122678, 0.0, 0.0]"
2018/08/25,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.212289, 0, 0, 0.242772, 0, 0, 0.286228, 0.310824, 5.039446, 0, 0, 0, 0, 0, 0, 0, 0.982331, 1.045848, 0.982331, 1.3675164480932207, 0.949673, 1.122678, 0.0, 0.0]"
2018/08/26,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.017804, 0, 0, 0.018621, 0, 0, 0.025579, 0.026827, 5.34072, 0, 0, 0, 0, 0, 0, 0, 0.344127, 1.326213, 0.344127, 1.3675164480932207, 1.456329, 1.122678, 0.0, 0.0]"
2018/08/28,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.026402, 0, 0, 0.030008, 0, 0, 0.036349, 0.039677, 4.703937, 0, 0, 0, 0, 0, 0, 0, 1.080434, 1.235293, 1.080434, 1.3675164480932207, 1.161959, 1.122678, 0.0, 0.0]"
2018/09/02,"[0.0933523922764228, 0.07687, 0.11764, 0, 0, 0.206675, 0, 0, 0, 0, 0, 0, 0, 0, 0.347397, 0, 0, 0.415366, 0, 0, 0.494934, 0.546633, 4.449111, 0, 0, 0, 0, 0, 0, 0, 1.848119, 1.258852, 1.636012, 1.959272, 1.029314, 1.122678, 0.0, 16.0]"
2018/09/03,"[0.0933523922764228, 0.187905298245614, 0.23494634856535634, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.113379, 0, 0, 0.145567, 0, 0, 0.19093, 0.220665, 4.125459, 0, 0, 0, 0, 0, 0, 0, 2.084928, 2.038202, 2.084928, 1.3675164480932207, 1.7347, 1.122678, 0.0, 0.0]"
2018/09/04,"[0.0933523922764228, 0.016778, 0.031472, 0, 0, 0.071876, 0, 0, 0, 0, 0, 0, 0, 0, 0.144589, 0, 0, 0.182633, 0, 0, 0.238039, 0.272182, 4.821696, 0, 0, 0, 0, 0, 0, 0, 2.868394, 1.82993, 2.273765, 2.528971, 1.583894, 1.122678, 0.0, 12.0]"
2018/09/05,"[0.02498, 0.062022, 0.091059, 0, 0, 0.155024, 0, 0, 0, 0, 0, 0, 0, 0, 0.264763, 0, 0, 0.320677, 0, 0, 0.393019, 0.430085, 4.985646, 0, 0, 0, 0, 0, 0, 0, 1.968656, 1.463805, 1.774347, 2.071831, 1.236836, 1.122678, 14.0, 15.0]"
2018/09/06,"[0.002742, 0.021468, 0.035212, 0, 0, 0.096951, 0, 0, 0, 0, 0, 0, 0, 0, 0.196778, 0, 0, 0.251482, 0, 0, 0.322395, 0.373263, 5.512383, 0, 0, 0, 0, 0, 0, 0, 3.091032, 1.851038, 2.340119, 3.306635, 1.554169, 1.122678, 1.0, 2.0]"
2018/09/07,"[0.076142, 0.209668, 0.282789, 0, 0, 0.432505, 0, 0, 0, 0, 0, 0, 0, 0, 0.636639, 0, 0, 0.712258, 0, 0, 0.778902, 0.80526, 5.12417, 0, 0, 0, 0, 0, 0, 0, 1.370987, 0.730494, 1.191869, 1.477893, 0.486978, 1.122678, 3.0, 3.0]"
2018/09/12,"[0.157164, 0.252772, 0.3113, 0, 0, 0.434945, 0, 0, 0, 0, 0, 0, 0, 0, 0.625461, 0, 0, 0.713214, 0, 0, 0.812169, 0.862632, 5.455485, 0, 0, 0, 0, 0, 0, 0, 1.224521, 0.945159, 1.164796, 1.266865, 0.748731, 1.122678, 2.0, 2.0]"
2018/09/20,"[0.0933523922764228, 0.119047, 0.178838, 0, 0, 0.308395, 0, 0, 0, 0, 0, 0, 0, 0, 0.503745, 0, 0, 0.596632, 0, 0, 0.693628, 0.743603, 3.803504, 0, 0, 0, 0, 0, 0, 0, 1.823876, 1.18403, 1.595494, 1.938472, 0.900099, 1.122678, 0.0, 24.0]"
2018/09/21,"[0.0933523922764228, 0.219905, 0.304796, 0, 0, 0.475658, 0, 0, 0, 0, 0, 0, 0, 0, 0.707593, 0, 0, 0.801315, 0, 0, 0.89218, 0.934828, 4.322296, 0, 0, 0, 0, 0, 0, 0, 1.535261, 0.916267, 1.330155, 1.646096, 0.656117, 1.122678, 0.0, 16.0]"
2018/09/22,"[0.0933523922764228, 0.05638, 0.081267, 0, 0, 0.137114, 0, 0, 0, 0, 0, 0, 0, 0, 0.228692, 0, 0, 0.271101, 0, 0, 0.32008, 0.345249, 4.292609, 0, 0, 0, 0, 0, 0, 0, 1.792088, 1.216213, 1.617239, 1.895146, 0.95235, 1.122678, 0.0, 19.0]"
2018/09/23,"[0.0933523922764228, 0.041933, 0.066603, 0, 0, 0.121391, 0, 0, 0, 0, 0, 0, 0, 0, 0.210989, 0, 0, 0.252564, 0, 0, 0.307045, 0.33693, 5.006034, 0, 0, 0, 0, 0, 0, 0, 2.036726, 1.375369, 1.771236, 2.178106, 1.145162, 1.122678, 0.0, 15.0]"
2018/09/24,"[0.0933523922764228, 0.072213, 0.068731, 0, 0, 0.086753, 0, 0, 0, 0, 0, 0, 0, 0, 0.121936, 0, 0, 0.140739, 0, 0, 0.163063, 0.17873, 4.890308, 0, 0, 0, 0, 0, 0, 0, 1.064758, 1.048757, 1.130575, 1.047449, 0.93177, 1.122678, 0.0, 1.0]"
2018/09/25,"[0.011814, 0.033131, 0.049077, 0, 0, 0.074893, 0, 0, 0, 0, 0, 0, 0, 0, 0.115412, 0, 0, 0.137411, 0, 0, 0.203958, 0.215571, 4.179277, 0, 0, 0, 0, 0, 0, 0, 1.535945, 1.577061, 1.436079, 1.58197, 1.763533, 1.122678, 2.0, 2.0]"
2018/10/01,"[0.034941, 0.062826, 0.077662, 0, 0, 0.114702, 0, 0, 0, 0, 0, 0, 0, 0, 0.177966, 0, 0, 0.215183, 0, 0, 0.270416, 0.304547, 1.990316, 0, 0, 0, 0, 0, 0, 0, 1.539786, 1.554208, 1.485487, 1.558293, 1.398484, 1.122678, 54.0, 54.0]"
2018/10/02,"[0.037551, 0.054282, 0.061409, 0, 0, 0.084562, 0, 0, 0, 0, 0, 0, 0, 0, 0.126497, 0, 0, 0.155436, 0, 0, 0.200275, 0.234175, 2.621316, 0, 0, 0, 0, 0, 0, 0, 1.456768, 1.687475, 1.463583, 1.433209, 1.607806, 1.122678, 40.0, 40.0]"
2018/10/03,"[0.053481, 0.07003, 0.076514, 0, 0, 0.100671, 0, 0, 0, 0, 0, 0, 0, 0, 0.151899, 0, 0, 0.186416, 0, 0, 0.231255, 0.266395, 2.96655, 0, 0, 0, 0, 0, 0, 0, 1.330661, 1.527672, 1.442799, 1.272496, 1.395976, 1.122678, 8.0, 8.0]"
2018/10/05,"[0.002268, 0.03014, 0.051443, 0, 0, 0.09893, 0, 0, 0, 0, 0, 0, 0, 0, 0.186338, 0, 0, 0.235741, 0, 0, 0.307494, 0.34921, 3.944887, 0, 0, 0, 0, 0, 0, 0, 2.375287, 1.875808, 2.129763, 2.495308, 1.594652, 1.122678, 9.0, 11.0]"
2018/10/14,"[0.0933523922764228, 0.011517, 0.025516, 0, 0, 0.054332, 0, 0, 0, 0, 0, 0, 0, 0, 0.09916, 0, 0, 0.118323, 0, 0, 0.165727, 0.186096, 5.198039, 0, 0, 0, 0, 0, 0, 0, 2.302651, 1.88219, 1.876333, 2.516369, 1.794519, 1.122678, 0.0, 3.0]"
2018/10/21,"[0.0933523922764228, 0.187905298245614, 0.010397, 0, 0, 0.04268, 0, 0, 0, 0, 0, 0, 0, 0, 0.096608, 0, 0, 0.126173, 0, 0, 0.175103, 0.2033, 3.677252, 0, 0, 0, 0, 0, 0, 0, 3.026672, 2.231184, 2.774795, 3.217014, 1.926497, 1.122678, 0.0, 0.0]"
2018/10/22,"[0.008302, 0.059029, 0.09221, 0, 0, 0.166474, 0, 0, 0, 0, 0, 0, 0, 0, 0.288059, 0, 0, 0.345533, 0, 0, 0.423121, 0.461701, 4.164288, 0, 0, 0, 0, 0, 0, 0, 1.96745, 1.396115, 1.734172, 2.098112, 1.150783, 1.122678, 6.0, 6.0]"
2018/10/25,"[0.023819, 0.053644, 0.0729, 0, 0, 0.119993, 0, 0, 0, 0, 0, 0, 0, 0, 0.201588, 0, 0, 0.242477, 0, 0, 0.302266, 0.336813, 4.32399, 0, 0, 0, 0, 0, 0, 0, 1.834717, 1.500809, 1.696395, 1.916192, 1.331165, 1.122678, 36.0, 36.0]"
2018/10/26,"[0.012541, 0.064509, 0.097656, 0, 0, 0.168963, 0, 0, 0, 0, 0, 0, 0, 0, 0.281329, 0, 0, 0.335283, 0, 0, 0.40276, 0.434056, 4.217952, 0, 0, 0, 0, 0, 0, 0, 1.951854, 1.369095, 1.712461, 2.075324, 1.090078, 1.122678, 14.0, 14.0]"
2018/10/27,"[0.108433, 0.153951, 0.174808, 0, 0, 0.231597, 0, 0, 0, 0, 0, 0, 0, 0, 0.325745, 0, 0, 0.382071, 0, 0, 0.448401, 0.500103, 1.997104, 0, 0, 0, 0, 0, 0, 0, 1.133399, 1.156288, 1.152329, 1.117445, 1.059856, 1.122678, 11.0, 11.0]"
